DayOfWeek,DepTime,TaxiOut,DepTime_Min
1,2000.0,43.0,1200.0
1,1238.0,18.0,758.0
1,2012.0,25.0,1212.0
1,1430.0,20.0,870.0
1,1351.0,19.0,831.0
1,1606.0,18.0,966.0
1,725.0,18.0,445.0
1,1032.0,20.0,632.0
1,708.0,20.0,428.0
1,1242.0,19.0,762.0
1,1054.0,34.0,654.0
1,535.0,28.0,335.0
1,1808.0,23.0,1088.0
1,2006.0,45.0,1206.0
1,1617.0,21.0,977.0
1,1238.0,28.0,758.0
1,900.0,23.0,540.0
1,1247.0,21.0,767.0
1,849.0,42.0,529.0
1,1344.0,16.0,824.0
1,1042.0,40.0,642.0
1,2023.0,29.0,1223.0
1,1106.0,27.0,666.0
1,1955.0,41.0,1195.0
1,1035.0,18.0,635.0
1,1515.0,23.0,915.0
1,1426.0,15.0,866.0
1,1107.0,25.0,667.0
1,922.0,31.0,562.0
1,1935.0,25.0,1175.0
1,1952.0,21.0,1192.0
1,854.0,42.0,534.0
1,1820.0,35.0,1100.0
1,1253.0,21.0,773.0
1,1814.0,26.0,1094.0
1,715.0,22.0,435.0
1,909.0,14.0,549.0
1,1124.0,20.0,684.0
1,1030.0,31.0,630.0
1,2037.0,21.0,1237.0
1,916.0,29.0,556.0
7,1748.0,67.0,1068.0
7,732.0,73.0,452.0
7,1611.0,34.0,971.0
7,1045.0,25.0,645.0
7,1307.0,25.0,787.0
7,1820.0,31.0,1100.0
7,2109.0,33.0,1269.0
7,1251.0,32.0,771.0
7,1801.0,29.0,1081.0
7,1115.0,23.0,675.0
7,1616.0,25.0,976.0
7,1054.0,41.0,654.0
7,1442.0,19.0,882.0
7,2031.0,25.0,1231.0
7,1501.0,23.0,901.0
7,1605.0,30.0,965.0
7,1258.0,20.0,778.0
7,2030.0,27.0,1230.0
7,2004.0,28.0,1204.0
7,1810.0,40.0,1090.0
7,1050.0,27.0,650.0
5,1841.0,36.0,1121.0
5,1307.0,29.0,787.0
5,703.0,22.0,423.0
5,1125.0,23.0,685.0
5,1635.0,25.0,995.0
5,1955.0,30.0,1195.0
5,1936.0,43.0,1176.0
5,1430.0,19.0,870.0
5,1356.0,23.0,836.0
5,914.0,37.0,554.0
5,707.0,20.0,427.0
5,2112.0,23.0,1272.0
5,703.0,17.0,423.0
5,1808.0,31.0,1088.0
5,2009.0,41.0,1209.0
5,1953.0,32.0,1193.0
5,1531.0,30.0,931.0
5,2221.0,19.0,1341.0
5,859.0,41.0,539.0
5,707.0,54.0,427.0
5,2000.0,36.0,1200.0
5,1316.0,37.0,796.0
5,1244.0,16.0,764.0
5,919.0,35.0,559.0
5,1942.0,19.0,1182.0
5,1242.0,32.0,762.0
5,1604.0,17.0,964.0
5,2130.0,25.0,1290.0
5,1117.0,23.0,677.0
5,1156.0,18.0,716.0
5,2105.0,26.0,1265.0
5,1028.0,21.0,628.0
5,1243.0,27.0,763.0
5,1533.0,15.0,933.0
5,1126.0,28.0,686.0
5,934.0,33.0,574.0
5,1639.0,16.0,999.0
5,1958.0,31.0,1198.0
5,856.0,32.0,536.0
5,1321.0,23.0,801.0
5,1812.0,34.0,1092.0
5,901.0,38.0,541.0
5,921.0,24.0,561.0
5,930.0,27.0,570.0
5,1050.0,26.0,650.0
5,2009.0,43.0,1209.0
5,2216.0,18.0,1336.0
5,919.0,30.0,559.0
4,1803.0,38.0,1083.0
4,1904.0,32.0,1144.0
4,1306.0,19.0,786.0
4,1824.0,41.0,1104.0
4,2157.0,20.0,1317.0
4,1257.0,29.0,777.0
4,1258.0,21.0,778.0
4,1053.0,54.0,653.0
4,1923.0,27.0,1163.0
4,1357.0,19.0,837.0
4,1037.0,27.0,637.0
4,1720.0,20.0,1040.0
4,555.0,23.0,355.0
4,2112.0,18.0,1272.0
4,859.0,18.0,539.0
4,2120.0,20.0,1280.0
4,713.0,26.0,433.0
4,1806.0,25.0,1086.0
4,1444.0,23.0,884.0
4,1753.0,19.0,1073.0
4,1233.0,19.0,753.0
4,1057.0,25.0,657.0
4,2137.0,27.0,1297.0
4,1804.0,29.0,1084.0
4,1750.0,17.0,1070.0
4,1242.0,19.0,762.0
4,1756.0,26.0,1076.0
4,2004.0,24.0,1204.0
4,1654.0,29.0,1014.0
4,1957.0,28.0,1197.0
4,1040.0,27.0,640.0
4,2230.0,38.0,1350.0
4,1428.0,21.0,868.0
4,2047.0,21.0,1247.0
4,708.0,27.0,428.0
4,1813.0,42.0,1093.0
4,910.0,29.0,550.0
4,1359.0,54.0,839.0
4,902.0,21.0,542.0
4,1420.0,30.0,860.0
4,1240.0,16.0,760.0
4,710.0,22.0,430.0
4,2233.0,12.0,1353.0
4,541.0,19.0,341.0
4,1426.0,24.0,866.0
4,1554.0,19.0,954.0
4,1126.0,25.0,686.0
4,2118.0,23.0,1278.0
4,1550.0,17.0,950.0
4,600.0,21.0,360.0
4,1055.0,51.0,655.0
4,1620.0,21.0,980.0
4,1836.0,35.0,1116.0
4,920.0,34.0,560.0
4,1044.0,24.0,644.0
4,1802.0,17.0,1082.0
4,903.0,40.0,543.0
4,743.0,58.0,463.0
4,726.0,22.0,446.0
4,2157.0,21.0,1317.0
4,711.0,25.0,431.0
4,856.0,26.0,536.0
4,1602.0,19.0,962.0
4,801.0,55.0,481.0
4,852.0,21.0,532.0
4,1556.0,22.0,956.0
4,2012.0,21.0,1212.0
4,1050.0,22.0,650.0
4,1618.0,43.0,978.0
4,1957.0,31.0,1197.0
4,1518.0,16.0,918.0
4,921.0,25.0,561.0
4,735.0,70.0,455.0
4,1109.0,29.0,669.0
4,1815.0,37.0,1095.0
4,1943.0,23.0,1183.0
4,903.0,26.0,543.0
4,931.0,22.0,571.0
4,1814.0,56.0,1094.0
4,1818.0,29.0,1098.0
4,707.0,19.0,427.0
4,2219.0,42.0,1339.0
4,1611.0,21.0,971.0
4,1617.0,21.0,977.0
4,952.0,50.0,592.0
4,2038.0,23.0,1238.0
4,1602.0,22.0,962.0
4,1947.0,18.0,1187.0
4,1752.0,50.0,1072.0
4,1033.0,26.0,633.0
4,1052.0,27.0,652.0
4,1959.0,18.0,1199.0
4,1104.0,28.0,664.0
4,2034.0,24.0,1234.0
4,657.0,18.0,417.0
4,1312.0,21.0,792.0
4,614.0,29.0,374.0
4,1056.0,18.0,656.0
4,907.0,20.0,547.0
4,904.0,22.0,544.0
4,1836.0,41.0,1116.0
4,1055.0,20.0,655.0
4,1806.0,59.0,1086.0
4,1407.0,19.0,847.0
4,1605.0,22.0,965.0
4,1830.0,43.0,1110.0
4,718.0,22.0,438.0
4,1031.0,19.0,631.0
4,1754.0,17.0,1074.0
4,1350.0,22.0,830.0
4,2033.0,17.0,1233.0
4,603.0,21.0,363.0
4,2007.0,47.0,1207.0
4,2152.0,24.0,1312.0
4,2011.0,27.0,1211.0
4,1159.0,19.0,719.0
4,1450.0,23.0,890.0
4,1846.0,32.0,1126.0
4,1442.0,30.0,882.0
4,1819.0,37.0,1099.0
4,1953.0,29.0,1193.0
4,1553.0,17.0,953.0
4,1843.0,36.0,1123.0
4,1413.0,28.0,853.0
4,1429.0,35.0,869.0
4,702.0,24.0,422.0
4,900.0,37.0,540.0
4,1808.0,38.0,1088.0
4,659.0,16.0,419.0
4,912.0,19.0,552.0
4,1814.0,56.0,1094.0
4,1252.0,16.0,772.0
4,1418.0,28.0,858.0
4,1759.0,50.0,1079.0
4,1300.0,38.0,780.0
4,1100.0,34.0,660.0
4,1046.0,21.0,646.0
4,1755.0,23.0,1075.0
4,708.0,22.0,428.0
4,2131.0,17.0,1291.0
4,1135.0,21.0,695.0
4,1103.0,19.0,663.0
4,727.0,17.0,447.0
4,851.0,18.0,531.0
4,2149.0,25.0,1309.0
4,911.0,36.0,551.0
4,1623.0,30.0,983.0
4,1255.0,25.0,775.0
4,1126.0,20.0,686.0
4,2018.0,23.0,1218.0
4,847.0,21.0,527.0
4,1325.0,28.0,805.0
4,1305.0,40.0,785.0
4,2145.0,18.0,1305.0
4,1100.0,28.0,660.0
4,1040.0,37.0,640.0
4,2019.0,30.0,1219.0
4,1810.0,51.0,1090.0
4,1809.0,31.0,1089.0
4,1803.0,35.0,1083.0
4,1410.0,27.0,850.0
4,911.0,37.0,551.0
4,1110.0,39.0,670.0
4,1410.0,18.0,850.0
4,2017.0,23.0,1217.0
4,2140.0,18.0,1300.0
4,1553.0,17.0,953.0
4,844.0,20.0,524.0
4,902.0,27.0,542.0
4,2203.0,17.0,1323.0
4,707.0,17.0,427.0
4,1116.0,17.0,676.0
4,1410.0,42.0,850.0
4,2034.0,25.0,1234.0
4,720.0,25.0,440.0
4,1418.0,25.0,858.0
4,1434.0,27.0,874.0
4,2220.0,44.0,1340.0
4,2000.0,22.0,1200.0
4,857.0,35.0,537.0
4,1954.0,24.0,1194.0
4,1306.0,27.0,786.0
4,1112.0,19.0,672.0
4,1624.0,23.0,984.0
4,1955.0,24.0,1195.0
4,1624.0,28.0,984.0
4,1430.0,20.0,870.0
4,1358.0,21.0,838.0
4,923.0,37.0,563.0
4,706.0,19.0,426.0
4,2114.0,21.0,1274.0
4,1802.0,38.0,1082.0
4,2042.0,30.0,1242.0
4,2007.0,29.0,1207.0
4,1532.0,17.0,932.0
4,2026.0,31.0,1226.0
4,919.0,24.0,559.0
4,909.0,29.0,549.0
4,2021.0,28.0,1221.0
4,1309.0,26.0,789.0
4,1350.0,19.0,830.0
4,922.0,34.0,562.0
4,1943.0,19.0,1183.0
4,1247.0,20.0,767.0
4,1557.0,22.0,957.0
4,2129.0,24.0,1289.0
4,1113.0,40.0,673.0
4,1220.0,15.0,740.0
4,2112.0,22.0,1272.0
4,1058.0,42.0,658.0
4,1244.0,19.0,764.0
4,1431.0,30.0,871.0
4,1051.0,45.0,651.0
4,936.0,40.0,576.0
4,1607.0,24.0,967.0
4,2008.0,34.0,1208.0
4,915.0,29.0,555.0
4,1326.0,30.0,806.0
4,1902.0,32.0,1142.0
4,856.0,18.0,536.0
4,907.0,51.0,547.0
4,933.0,24.0,573.0
4,1152.0,35.0,712.0
4,2008.0,31.0,1208.0
4,2117.0,21.0,1277.0
4,915.0,36.0,555.0
7,927.0,78.0,567.0
7,1849.0,41.0,1129.0
7,655.0,24.0,415.0
7,1319.0,19.0,799.0
7,2202.0,27.0,1322.0
7,853.0,53.0,533.0
7,1100.0,105.0,660.0
7,1437.0,20.0,877.0
7,2350.0,28.0,1430.0
7,1258.0,25.0,778.0
7,2118.0,24.0,1278.0
7,1245.0,70.0,765.0
7,2008.0,33.0,1208.0
7,558.0,25.0,358.0
7,1704.0,16.0,1024.0
7,739.0,39.0,459.0
7,1306.0,28.0,786.0
7,538.0,39.0,338.0
7,2355.0,19.0,1435.0
7,1653.0,25.0,1013.0
7,1325.0,57.0,805.0
7,904.0,99.0,544.0
7,1435.0,18.0,875.0
7,949.0,38.0,589.0
7,1302.0,34.0,782.0
7,1126.0,27.0,686.0
7,2043.0,42.0,1243.0
7,1628.0,33.0,988.0
7,2111.0,27.0,1271.0
7,1045.0,41.0,645.0
7,1701.0,22.0,1021.0
7,1540.0,32.0,940.0
7,1156.0,53.0,716.0
7,937.0,51.0,577.0
7,1951.0,27.0,1191.0
7,1901.0,34.0,1141.0
7,713.0,72.0,433.0
7,913.0,96.0,553.0
7,1044.0,43.0,644.0
7,1202.0,53.0,722.0
7,2216.0,21.0,1336.0
7,1023.0,38.0,623.0
6,815.0,31.0,495.0
6,1613.0,22.0,973.0
6,1040.0,21.0,640.0
6,1325.0,25.0,805.0
6,1843.0,28.0,1123.0
6,2136.0,29.0,1296.0
6,1245.0,27.0,765.0
6,1616.0,35.0,976.0
6,1600.0,15.0,960.0
6,1102.0,37.0,662.0
6,1422.0,21.0,862.0
6,2027.0,39.0,1227.0
6,1356.0,26.0,836.0
6,1615.0,34.0,975.0
6,1321.0,27.0,801.0
6,2107.0,29.0,1267.0
6,1903.0,37.0,1143.0
6,1127.0,28.0,687.0
6,1758.0,49.0,1078.0
6,2207.0,23.0,1327.0
6,1845.0,34.0,1125.0
6,844.0,20.0,524.0
6,1258.0,20.0,778.0
6,1624.0,17.0,984.0
6,1549.0,22.0,949.0
6,744.0,29.0,464.0
6,859.0,36.0,539.0
6,904.0,32.0,544.0
6,1412.0,27.0,852.0
6,718.0,26.0,438.0
6,1115.0,13.0,675.0
6,1808.0,22.0,1088.0
6,2027.0,23.0,1227.0
6,918.0,48.0,558.0
6,915.0,23.0,555.0
6,1552.0,20.0,952.0
6,1108.0,22.0,668.0
6,1256.0,18.0,776.0
6,950.0,27.0,590.0
6,1122.0,37.0,682.0
6,1810.0,29.0,1090.0
6,1925.0,34.0,1165.0
6,940.0,20.0,580.0
6,1609.0,24.0,969.0
6,1045.0,16.0,645.0
6,1403.0,22.0,843.0
6,1831.0,79.0,1111.0
6,931.0,57.0,571.0
6,1419.0,20.0,859.0
6,1126.0,23.0,686.0
6,1602.0,15.0,962.0
6,1338.0,20.0,818.0
6,1611.0,35.0,971.0
6,758.0,23.0,478.0
6,1113.0,33.0,673.0
6,1855.0,29.0,1135.0
6,952.0,11.0,592.0
6,1115.0,25.0,675.0
6,1855.0,30.0,1135.0
6,1634.0,17.0,994.0
6,901.0,20.0,541.0
6,959.0,16.0,599.0
6,1913.0,68.0,1153.0
6,1749.0,28.0,1069.0
6,936.0,23.0,576.0
6,2158.0,27.0,1318.0
6,1639.0,14.0,999.0
6,1610.0,13.0,970.0
6,1044.0,19.0,644.0
6,1254.0,29.0,774.0
6,1850.0,26.0,1130.0
6,1033.0,17.0,633.0
6,1058.0,22.0,658.0
6,1401.0,31.0,841.0
6,2005.0,59.0,1205.0
6,723.0,20.0,443.0
6,1322.0,25.0,802.0
6,650.0,21.0,410.0
6,1100.0,19.0,660.0
6,1052.0,28.0,652.0
6,842.0,19.0,522.0
6,933.0,20.0,573.0
6,712.0,20.0,432.0
6,1207.0,16.0,727.0
6,2030.0,26.0,1230.0
6,1401.0,23.0,841.0
6,1126.0,17.0,686.0
6,1825.0,28.0,1105.0
6,558.0,18.0,358.0
6,1257.0,22.0,777.0
6,900.0,22.0,540.0
6,2013.0,25.0,1213.0
6,737.0,17.0,457.0
6,1504.0,14.0,904.0
6,1112.0,29.0,672.0
6,710.0,25.0,430.0
6,1823.0,22.0,1103.0
6,919.0,23.0,559.0
6,1814.0,44.0,1094.0
6,2018.0,18.0,1218.0
6,1112.0,14.0,672.0
6,703.0,22.0,423.0
6,1150.0,17.0,710.0
6,1810.0,27.0,1090.0
6,1941.0,25.0,1181.0
6,1426.0,20.0,866.0
6,1312.0,26.0,792.0
6,849.0,18.0,529.0
6,1435.0,31.0,875.0
6,1616.0,40.0,976.0
6,1645.0,13.0,1005.0
6,1210.0,18.0,730.0
6,1437.0,13.0,877.0
6,902.0,23.0,542.0
6,2025.0,29.0,1225.0
6,740.0,32.0,460.0
6,2042.0,27.0,1242.0
6,1634.0,18.0,994.0
6,1138.0,25.0,698.0
6,1749.0,21.0,1069.0
6,1300.0,19.0,780.0
6,1053.0,18.0,653.0
6,1852.0,30.0,1132.0
6,913.0,26.0,553.0
6,1244.0,23.0,764.0
6,1244.0,19.0,764.0
6,1605.0,25.0,965.0
6,2211.0,31.0,1331.0
6,924.0,19.0,564.0
6,1357.0,21.0,837.0
6,856.0,30.0,536.0
6,927.0,59.0,567.0
6,926.0,31.0,566.0
6,1827.0,24.0,1107.0
6,656.0,19.0,416.0
6,1309.0,31.0,789.0
6,2014.0,19.0,1214.0
6,1142.0,19.0,702.0
6,1113.0,25.0,673.0
6,1423.0,22.0,863.0
6,2222.0,23.0,1342.0
6,907.0,32.0,547.0
6,1834.0,22.0,1114.0
6,2058.0,17.0,1258.0
6,2025.0,27.0,1225.0
6,556.0,18.0,356.0
6,1430.0,22.0,870.0
6,1402.0,24.0,842.0
6,1614.0,32.0,974.0
6,1011.0,20.0,611.0
6,1045.0,19.0,645.0
6,705.0,25.0,425.0
6,1324.0,27.0,804.0
6,1113.0,43.0,673.0
6,532.0,23.0,332.0
6,1851.0,27.0,1131.0
6,22.0,25.0,22.0
6,1616.0,24.0,976.0
6,1244.0,20.0,764.0
6,923.0,32.0,563.0
6,1318.0,29.0,798.0
6,914.0,23.0,554.0
6,1252.0,30.0,772.0
6,1038.0,21.0,638.0
6,2035.0,28.0,1235.0
6,1034.0,25.0,634.0
6,1358.0,26.0,838.0
6,2057.0,17.0,1257.0
6,1039.0,24.0,639.0
6,1511.0,15.0,911.0
6,1537.0,14.0,937.0
6,1430.0,35.0,870.0
6,1137.0,20.0,697.0
6,704.0,14.0,424.0
6,946.0,22.0,586.0
6,1319.0,28.0,799.0
6,1826.0,48.0,1106.0
6,948.0,23.0,588.0
6,936.0,24.0,576.0
6,1043.0,21.0,643.0
6,24.0,22.0,24.0
6,1131.0,23.0,691.0
6,1154.0,20.0,714.0
5,1903.0,20.0,1143.0
5,742.0,21.0,462.0
5,1614.0,35.0,974.0
5,1057.0,23.0,657.0
5,1301.0,25.0,781.0
5,1819.0,25.0,1099.0
5,2117.0,24.0,1277.0
5,1325.0,32.0,805.0
5,1622.0,16.0,982.0
5,1122.0,35.0,682.0
5,1602.0,22.0,962.0
5,1039.0,19.0,639.0
5,1414.0,38.0,854.0
5,2029.0,21.0,1229.0
5,1358.0,17.0,838.0
5,1730.0,18.0,1050.0
5,1249.0,18.0,769.0
5,2011.0,25.0,1211.0
5,2000.0,23.0,1200.0
5,1821.0,36.0,1101.0
5,1126.0,22.0,686.0
5,1805.0,26.0,1085.0
5,2342.0,22.0,1422.0
5,1807.0,29.0,1087.0
5,1429.0,34.0,869.0
5,2012.0,20.0,1212.0
5,1014.0,17.0,614.0
5,1113.0,25.0,673.0
5,1118.0,79.0,678.0
5,859.0,20.0,539.0
5,1326.0,18.0,806.0
5,710.0,27.0,430.0
5,1440.0,20.0,880.0
5,1614.0,32.0,974.0
5,1429.0,22.0,869.0
5,715.0,18.0,435.0
5,911.0,18.0,551.0
5,2007.0,21.0,1207.0
5,924.0,18.0,564.0
5,1425.0,25.0,865.0
5,1243.0,26.0,763.0
5,931.0,19.0,571.0
5,722.0,18.0,442.0
5,1211.0,23.0,731.0
5,1204.0,38.0,724.0
5,1956.0,24.0,1196.0
5,1958.0,20.0,1198.0
5,704.0,24.0,424.0
5,918.0,25.0,558.0
5,2216.0,26.0,1336.0
5,1051.0,19.0,651.0
5,1552.0,26.0,952.0
5,1130.0,19.0,690.0
5,1258.0,20.0,778.0
5,1818.0,38.0,1098.0
5,919.0,21.0,559.0
5,1142.0,21.0,702.0
5,1758.0,28.0,1078.0
5,1824.0,37.0,1104.0
5,1005.0,20.0,605.0
5,1609.0,46.0,969.0
5,1720.0,18.0,1040.0
5,1607.0,21.0,967.0
5,1044.0,19.0,644.0
5,1426.0,21.0,866.0
5,1822.0,43.0,1102.0
5,907.0,25.0,547.0
5,1420.0,28.0,860.0
5,1134.0,21.0,694.0
5,1534.0,45.0,934.0
5,708.0,21.0,428.0
5,927.0,33.0,567.0
5,1555.0,41.0,955.0
5,809.0,19.0,489.0
5,1117.0,23.0,677.0
5,749.0,20.0,469.0
5,2024.0,53.0,1224.0
5,1643.0,24.0,1003.0
5,1024.0,22.0,624.0
5,1114.0,35.0,674.0
5,1806.0,31.0,1086.0
5,1642.0,22.0,1002.0
5,933.0,25.0,573.0
5,905.0,30.0,545.0
5,1822.0,27.0,1102.0
5,1833.0,37.0,1113.0
5,935.0,16.0,575.0
5,1822.0,40.0,1102.0
5,1643.0,27.0,1003.0
5,1746.0,16.0,1066.0
5,1546.0,21.0,946.0
5,1008.0,31.0,608.0
5,2051.0,23.0,1251.0
5,1821.0,31.0,1101.0
5,1202.0,18.0,722.0
5,1612.0,23.0,972.0
5,1956.0,22.0,1196.0
5,1045.0,30.0,645.0
5,1246.0,16.0,766.0
5,2106.0,20.0,1266.0
5,1108.0,25.0,668.0
5,2006.0,20.0,1206.0
5,1120.0,22.0,680.0
5,1318.0,16.0,798.0
5,2015.0,57.0,1215.0
5,654.0,24.0,414.0
5,1310.0,28.0,790.0
5,1040.0,17.0,640.0
5,1052.0,22.0,652.0
5,921.0,17.0,561.0
5,839.0,21.0,519.0
5,1835.0,29.0,1115.0
5,1821.0,34.0,1101.0
5,1048.0,17.0,648.0
5,706.0,23.0,426.0
5,1106.0,18.0,666.0
5,1814.0,25.0,1094.0
5,1239.0,21.0,759.0
5,2010.0,25.0,1210.0
5,1352.0,19.0,832.0
5,1122.0,26.0,682.0
5,1610.0,34.0,970.0
5,1909.0,21.0,1149.0
5,600.0,20.0,360.0
5,1351.0,21.0,831.0
5,1950.0,21.0,1190.0
5,1151.0,21.0,711.0
5,1426.0,18.0,866.0
5,850.0,22.0,530.0
5,2030.0,17.0,1230.0
5,1331.0,25.0,811.0
5,1804.0,37.0,1084.0
5,550.0,15.0,350.0
5,1705.0,23.0,1025.0
5,1822.0,32.0,1102.0
5,1501.0,19.0,901.0
5,1115.0,26.0,675.0
5,744.0,23.0,464.0
5,1816.0,22.0,1096.0
5,2015.0,42.0,1215.0
5,1223.0,26.0,743.0
5,1819.0,47.0,1099.0
5,2143.0,20.0,1303.0
5,1359.0,19.0,839.0
5,2004.0,36.0,1204.0
5,1802.0,27.0,1082.0
5,1042.0,18.0,642.0
5,1758.0,27.0,1078.0
5,659.0,18.0,419.0
5,739.0,20.0,459.0
5,928.0,43.0,568.0
5,1804.0,47.0,1084.0
5,1810.0,35.0,1090.0
5,759.0,21.0,479.0
5,1118.0,17.0,678.0
5,1416.0,28.0,856.0
5,1857.0,44.0,1137.0
5,1328.0,39.0,808.0
5,848.0,19.0,528.0
5,1425.0,23.0,865.0
5,1612.0,23.0,972.0
5,1645.0,30.0,1005.0
5,1104.0,23.0,664.0
5,1402.0,26.0,842.0
5,915.0,25.0,555.0
5,1956.0,22.0,1196.0
5,708.0,23.0,428.0
5,1359.0,23.0,839.0
5,746.0,22.0,466.0
5,1958.0,40.0,1198.0
5,1618.0,27.0,978.0
5,1215.0,17.0,735.0
5,1828.0,39.0,1108.0
5,1354.0,16.0,834.0
5,1422.0,22.0,862.0
5,1123.0,19.0,683.0
5,1850.0,28.0,1130.0
5,908.0,22.0,548.0
5,1301.0,21.0,781.0
5,1245.0,19.0,765.0
5,1407.0,20.0,847.0
5,555.0,56.0,355.0
5,2103.0,30.0,1263.0
5,1045.0,17.0,645.0
5,1543.0,19.0,943.0
5,903.0,31.0,543.0
5,926.0,17.0,566.0
5,929.0,15.0,569.0
5,1813.0,47.0,1093.0
5,1543.0,35.0,943.0
5,659.0,28.0,419.0
5,1303.0,20.0,783.0
5,2058.0,33.0,1258.0
5,1232.0,22.0,752.0
5,1806.0,37.0,1086.0
5,855.0,19.0,535.0
5,1117.0,15.0,677.0
5,1434.0,38.0,874.0
5,2133.0,28.0,1293.0
5,2151.0,26.0,1311.0
5,1217.0,24.0,737.0
5,1828.0,44.0,1108.0
5,2001.0,17.0,1201.0
5,1239.0,18.0,759.0
5,2030.0,26.0,1230.0
5,559.0,37.0,359.0
5,1435.0,20.0,875.0
5,1425.0,23.0,865.0
5,1606.0,17.0,966.0
5,739.0,20.0,459.0
5,1034.0,16.0,634.0
5,702.0,28.0,422.0
5,1247.0,13.0,767.0
5,1122.0,23.0,682.0
5,537.0,19.0,337.0
5,1809.0,35.0,1089.0
5,2012.0,18.0,1212.0
5,1639.0,24.0,999.0
5,1243.0,21.0,763.0
5,913.0,19.0,553.0
5,1301.0,20.0,781.0
5,907.0,18.0,547.0
5,1254.0,26.0,774.0
5,1217.0,25.0,737.0
5,2037.0,35.0,1237.0
5,1120.0,24.0,680.0
5,1538.0,15.0,938.0
5,1958.0,26.0,1198.0
5,1045.0,21.0,645.0
5,1453.0,20.0,893.0
5,1435.0,30.0,875.0
5,1134.0,24.0,694.0
5,958.0,46.0,598.0
5,1942.0,33.0,1182.0
5,1950.0,21.0,1190.0
5,858.0,47.0,538.0
5,1950.0,29.0,1190.0
5,1333.0,26.0,813.0
5,1812.0,33.0,1092.0
5,711.0,20.0,431.0
5,1017.0,30.0,617.0
5,959.0,20.0,599.0
5,1050.0,14.0,650.0
5,2016.0,26.0,1216.0
5,1003.0,33.0,603.0
4,1750.0,16.0,1070.0
4,723.0,18.0,443.0
4,1611.0,32.0,971.0
4,1036.0,35.0,636.0
4,1253.0,33.0,773.0
4,1820.0,28.0,1100.0
4,2111.0,28.0,1271.0
4,1243.0,19.0,763.0
4,1615.0,26.0,975.0
4,1051.0,29.0,651.0
4,1559.0,26.0,959.0
4,1035.0,21.0,635.0
4,1417.0,26.0,857.0
4,2020.0,21.0,1220.0
4,1403.0,36.0,843.0
4,1609.0,20.0,969.0
4,1244.0,19.0,764.0
4,2017.0,28.0,1217.0
4,2009.0,23.0,1209.0
4,1812.0,37.0,1092.0
4,1039.0,23.0,639.0
4,1801.0,19.0,1081.0
4,1956.0,36.0,1196.0
4,1809.0,31.0,1089.0
4,1407.0,22.0,847.0
4,1950.0,25.0,1190.0
4,848.0,36.0,528.0
4,1051.0,36.0,651.0
4,1058.0,38.0,658.0
4,900.0,22.0,540.0
4,1252.0,24.0,772.0
4,710.0,35.0,430.0
4,1437.0,25.0,877.0
4,1617.0,24.0,977.0
4,1429.0,23.0,869.0
4,709.0,35.0,429.0
4,857.0,22.0,537.0
4,2012.0,16.0,1212.0
4,902.0,19.0,542.0
4,1416.0,24.0,856.0
4,1246.0,21.0,766.0
4,1011.0,17.0,611.0
4,713.0,18.0,433.0
4,1201.0,17.0,721.0
4,1109.0,17.0,669.0
4,1805.0,58.0,1085.0
4,2030.0,25.0,1230.0
4,710.0,19.0,430.0
4,856.0,22.0,536.0
4,2018.0,17.0,1218.0
4,910.0,21.0,550.0
4,1554.0,25.0,954.0
4,1102.0,33.0,662.0
4,1255.0,26.0,775.0
4,1804.0,28.0,1084.0
4,910.0,24.0,550.0
4,1117.0,30.0,677.0
4,1757.0,70.0,1077.0
4,1837.0,42.0,1117.0
4,933.0,23.0,573.0
4,1627.0,27.0,987.0
4,1725.0,19.0,1045.0
4,1558.0,24.0,958.0
4,1050.0,16.0,650.0
4,1424.0,27.0,864.0
4,1808.0,13.0,1088.0
4,907.0,25.0,547.0
4,1422.0,23.0,862.0
4,1059.0,25.0,659.0
4,1535.0,16.0,935.0
4,851.0,42.0,531.0
4,1548.0,18.0,948.0
4,755.0,20.0,475.0
4,1059.0,31.0,659.0
4,726.0,26.0,446.0
4,2000.0,25.0,1200.0
4,1656.0,19.0,1016.0
4,956.0,22.0,596.0
4,1050.0,28.0,650.0
4,1946.0,21.0,1186.0
4,1620.0,30.0,980.0
4,848.0,20.0,528.0
4,911.0,27.0,551.0
4,1804.0,26.0,1084.0
4,1801.0,21.0,1081.0
4,857.0,19.0,537.0
4,1828.0,53.0,1108.0
4,1642.0,23.0,1002.0
4,1826.0,30.0,1106.0
4,1553.0,27.0,953.0
4,925.0,20.0,565.0
4,2025.0,21.0,1225.0
4,1616.0,43.0,976.0
4,1155.0,28.0,715.0
4,1605.0,32.0,965.0
4,2022.0,23.0,1222.0
4,1037.0,40.0,637.0
4,1259.0,34.0,779.0
4,1807.0,32.0,1087.0
4,1031.0,14.0,631.0
4,1959.0,25.0,1199.0
4,1049.0,33.0,649.0
4,1304.0,25.0,784.0
4,2000.0,14.0,1200.0
4,658.0,19.0,418.0
4,1306.0,35.0,786.0
4,639.0,19.0,399.0
4,1045.0,38.0,645.0
4,850.0,22.0,530.0
4,842.0,16.0,522.0
4,1837.0,55.0,1117.0
4,1814.0,39.0,1094.0
4,943.0,21.0,583.0
4,705.0,19.0,425.0
4,1053.0,42.0,653.0
4,1821.0,62.0,1101.0
4,1045.0,28.0,645.0
4,2013.0,36.0,1213.0
4,1538.0,17.0,938.0
4,1108.0,21.0,668.0
